Number,Letter,type,Orientation,human,face_type,image,picture,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,stimulus_duration,CROSS.started,CROSS.stopped,BLANK.started,BLANK.stopped,TEST.started,TEST.stopped,key_JUDGE.keys,key_JUDGE.rt,key_JUDGE.started,key_JUDGE.stopped,image_2.started,image_2.stopped,ISI.started,ISI.stopped,q1.started,q1.stopped,q2.started,q2.stopped,q3.started,q3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate
_,_2,N,180,_,_,__2N180__,N,0,273,273,76,,,1.397,1691.671392,1691.97072,1691.987695,1692.270373,1692.28703,None,up,2.3499391,1692.28703,None,1692.28703,1693.670023,0.1017632,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
399,_4,M,270,R,N,399_4M270RN,HRN,0,274,274,166,,,0.808,1694.726861,1695.051221,1695.067838,1695.351592,1695.368351,None,down,1.7846188,1695.368351,None,1695.368351,1696.167728,0.0810445,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_4,M,0,_,_,__4M000__,N,0,275,275,32,,,0.895,1697.283383,1697.584185,1697.584185,1697.866182,1697.882828,None,down,1.9687546,1697.882828,None,1697.882828,1698.765689,0.1178822,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
16,R,M,315,R,N,016RM315RN,HRN,0,276,276,103,,,1.04,1699.975042,1700.263706,1700.263706,1700.563708,1700.580763,None,down,2.1001533,1700.580763,None,1700.580763,1701.613138,0.1119968,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_5,M,315,_,_,__5M315__,N,0,277,277,47,,,1.017,1702.891077,1703.179216,1703.179216,1703.39444,1703.411194,None,up,3.2507276,1703.411194,None,1703.411194,1704.409821,0.1970385,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_4,N,225,_,_,__4N225__,N,0,278,278,85,,,1.069,1706.783809,1707.07412,1707.091269,1707.374081,1707.390464,None,up,1.9160849,1707.390464,None,1707.390464,1708.456785,0.1107639,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
240,G,M,315,L,N,240GM315LN,HLN,0,279,279,143,,,1.071,1709.48368,1709.772052,1709.772052,1710.022321,1710.039545,None,down,2.5804422,1710.039545,None,1710.039545,1711.087978,0.1679912,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
135,F,N,270,R,N,135FN270RN,HRN,0,280,280,214,,,1.136,1712.721999,1713.036324,1713.05261,1713.336278,1713.352766,None,up,1.8330247,1713.352766,None,1713.352766,1714.46823,0.0935554,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
47,R,M,270,L,N,047RM270LN,HLN,0,281,281,110,,,1.191,1715.306921,1715.60025,1715.617619,1715.900489,1715.917111,None,down,2.0979957,1715.917111,None,1715.917111,1717.099265,0.1092808,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
432,_4,M,315,L,N,432_4M315LN,HLN,0,282,282,175,,,1.246,1718.088497,1718.430909,1718.448223,1718.731158,1718.748592,None,up,2.1020528,1718.748592,None,1718.748592,1719.980504,0.0657268,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,R,M,315,_,_,_RM315__,N,0,283,283,23,,,1.293,1721.067548,1721.362148,1721.362148,1721.562283,1721.57887,None,down,2.131969,1721.57887,None,1721.57887,1722.860292,0.205978,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
2,R,N,45,R,N,002RN045RN,HRN,0,284,284,193,,,0.939,1723.799101,1724.126027,1724.142545,1724.426165,1724.44265,None,up,1.5523289,1724.44265,None,1724.44265,1725.358734,0.080651,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,R,N,0,_,_,_RN000__,N,0,285,285,64,,,1.194,1726.2171,1726.507728,1726.507728,1726.707604,1726.724367,None,up,1.8325657,1726.724367,None,1726.724367,1727.905748,0.2111356,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
426,_4,M,45,L,N,426_4M045LN,HLN,0,286,286,169,,,1.204,1728.636023,1728.97172,1728.988542,1729.272145,1729.290187,None,down,2.4490214,1729.290187,None,1729.290187,1730.471112,0.0721466,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_4,M,225,_,_,__4M225__,N,0,287,287,37,,,0.866,1731.861671,1732.152512,1732.169144,1732.45247,1732.469214,None,up,2.0487224,1732.469214,None,1732.469214,1733.318001,0.1115233,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734.533959,None,1738.164545,None,1739.512579,None,1741.811198,None,,,,,,
