Number,Letter,type,Orientation,human,face_type,image,picture,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,stimulus_duration,CROSS.started,CROSS.stopped,BLANK.started,BLANK.stopped,TEST.started,TEST.stopped,key_JUDGE.keys,key_JUDGE.rt,key_JUDGE.started,key_JUDGE.stopped,image_2.started,image_2.stopped,ISI.started,ISI.stopped,q1.started,q1.stopped,q2.started,q2.stopped,q3.started,q3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate
133,F,N,180,R,N,133FN180RN,HRN,0,275,275,212,,,0.705,1286.512412,1286.801443,1286.801443,1287.016025,1287.032898,None,up,2.1173497,1287.032898,None,1287.032898,1287.731443,0.1974808,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
454,_5,N,225,R,N,454_5N225RN,HRN,0,276,276,277,,,1.382,1289.379879,1289.6804,1289.6804,1289.864129,1289.882854,None,up,2.7622481,1289.882854,None,1289.882854,1291.244804,0.2127578,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
270,_2,M,225,R,N,270_2M225RN,HRN,0,277,277,149,,,0.774,1292.856183,1293.145137,1293.145137,1293.360042,1293.376527,None,down,2.1498376,1293.376527,None,1293.376527,1294.142573,0.1989301,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
225,G,N,0,L,N,225GN000LN,HLN,0,278,278,232,,,1.358,1295.748189,1296.04127,1296.04127,1296.240752,1296.257584,None,up,2.4824547,1296.257584,None,1296.257584,1297.606429,0.2082529,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,_5,N,270,_,_,__5N270__,N,0,279,279,94,,,1.072,1298.975857,1299.271481,1299.271481,1299.454647,1299.471312,None,up,2.0337499,1299.471312,None,1299.471312,1300.520366,0.2216416,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,R,N,270,_,_,_RN270__,N,0,280,280,70,,,1.207,1301.764666,1302.053237,1302.053237,1302.219577,1302.235747,None,up,2.1664575,1302.235747,None,1302.235747,1303.435017,0.2445937,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
257,_2,N,0,R,N,257_2N000RN,HRN,0,281,281,240,,,0.991,1304.638221,1304.933603,1304.933603,1305.116241,1305.133092,None,up,1.782157,1305.133092,None,1305.133092,1306.14632,0.2201544,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,_5,N,225,_,_,__5N225__,N,0,282,282,93,,,1.309,1307.115952,1307.414425,1307.414425,1307.631132,1307.647703,None,up,2.3831393,1307.647703,None,1307.647703,1308.947291,0.1889856,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
130,F,N,45,R,N,130FN045RN,HRN,0,283,283,209,,,1.191,1310.22027,1310.511546,1310.511546,1310.744889,1310.76162,None,up,2.182621,1310.76162,None,1310.76162,1311.944134,0.1770626,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
_,F,M,180,_,_,_FM180__,N,0,284,284,4,,,1.307,1313.131433,1313.425958,1313.425958,1313.660401,1313.675837,None,down,2.9000794,1313.675837,None,1313.675837,1314.975406,0.1749167,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
132,F,N,135,R,N,132FN135RN,HRN,0,285,285,211,,,1.081,1316.778331,1317.072604,1317.072604,1317.289436,1317.306013,None,up,2.0670222,1317.306013,None,1317.306013,1318.372303,0.1881551,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
388,_4,N,135,R,N,388_4N135RN,HRN,0,286,286,259,,,1.216,1319.596207,1319.887077,1319.887077,1320.086923,1320.104258,None,up,1.9513396,1320.104258,None,1320.104258,1321.302986,0.2060018,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
491,_5,M,90,L,N,491_5M090LN,HLN,0,287,287,186,,,0.898,1322.349789,1322.64954,1322.64954,1322.784399,1322.784399,None,down,2.8323074,1322.784399,None,1322.784399,1323.683494,0.2722549,None,,,,,,,,,49,1,2020_Jan_03_1714,untitled,3.1.0,60.12028869
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.633418,None,1329.412662,None,1331.494169,None,1333.774958,None,,,,,,
